Time1,Volts1,Time2,Volts2
-4.78E-04,0,-4.78E-04,8.00E-01
-4.77E-04,2.00E-01,-4.77E-04,0
-4.76E-04,0,-4.76E-04,8.00E-01
-4.75E-04,0,-4.75E-04,0
-4.74E-04,0,-4.74E-04,0
-4.73E-04,0,-4.73E-04,8.00E-01
-4.72E-04,0,-4.72E-04,0
-4.71E-04,0,-4.71E-04,8.00E-01
-4.70E-04,0,-4.70E-04,8.00E-01
-4.69E-04,0,-4.69E-04,0
-4.68E-04,0,-4.68E-04,8.00E-01
-4.67E-04,0,-4.67E-04,0
-4.66E-04,0,-4.66E-04,8.00E-01
-4.65E-04,0,-4.65E-04,8.00E-01
-4.64E-04,0,-4.64E-04,8.00E-01
-4.63E-04,2.00E-01,-4.63E-04,8.00E-01
-4.62E-04,2.00E-01,-4.62E-04,8.00E-01
-4.61E-04,0,-4.61E-04,8.00E-01
-4.60E-04,0,-4.60E-04,8.00E-01
-4.59E-04,0,-4.59E-04,8.00E-01
-4.58E-04,0,-4.58E-04,8.00E-01
-4.57E-04,0,-4.57E-04,0
-4.56E-04,0,-4.56E-04,0
-4.55E-04,0,-4.55E-04,8.00E-01
-4.54E-04,0,-4.54E-04,0
-4.53E-04,0,-4.53E-04,0
-4.52E-04,0,-4.52E-04,0
-4.51E-04,2.00E-01,-4.51E-04,0
-4.50E-04,-2.00E-01,-4.50E-04,0
-4.49E-04,0,-4.49E-04,0
-4.48E-04,0,-4.48E-04,0
-4.47E-04,0,-4.47E-04,0
-4.46E-04,0,-4.46E-04,8.00E-01
-4.45E-04,0,-4.45E-04,8.00E-01
-4.44E-04,0,-4.44E-04,8.00E-01
-4.43E-04,2.00E-01,-4.43E-04,8.00E-01
-4.42E-04,0,-4.42E-04,8.00E-01
-4.41E-04,0,-4.41E-04,8.00E-01
-4.40E-04,0,-4.40E-04,8.00E-01
-4.39E-04,0,-4.39E-04,8.00E-01
-4.38E-04,0,-4.38E-04,8.00E-01
-4.37E-04,0,-4.37E-04,0
-4.36E-04,0,-4.36E-04,8.00E-01
-4.35E-04,0,-4.35E-04,8.00E-01
-4.34E-04,2.00E-01,-4.34E-04,8.00E-01
-4.33E-04,0,-4.33E-04,0
-4.32E-04,0,-4.32E-04,8.00E-01
-4.31E-04,2.00E-01,-4.31E-04,0
-4.30E-04,0,-4.30E-04,8.00E-01
-4.29E-04,0,-4.29E-04,8.00E-01
-4.28E-04,2.00E-01,-4.28E-04,8.00E-01
-4.27E-04,0,-4.27E-04,8.00E-01
-4.26E-04,2.00E-01,-4.26E-04,8.00E-01
-4.25E-04,0,-4.25E-04,8.00E-01
-4.24E-04,0,-4.24E-04,0
-4.23E-04,0,-4.23E-04,8.00E-01
-4.22E-04,0,-4.22E-04,8.00E-01
-4.21E-04,2.00E-01,-4.21E-04,8.00E-01
-4.20E-04,0,-4.20E-04,8.00E-01
-4.19E-04,0,-4.19E-04,0
-4.18E-04,0,-4.18E-04,0
-4.17E-04,0,-4.17E-04,8.00E-01
-4.16E-04,0,-4.16E-04,0
-4.15E-04,2.00E-01,-4.15E-04,0
-4.14E-04,0,-4.14E-04,8.00E-01
-4.13E-04,0,-4.13E-04,8.00E-01
-4.12E-04,0,-4.12E-04,8.00E-01
-4.11E-04,0,-4.11E-04,0
-4.10E-04,0,-4.10E-04,8.00E-01
-4.09E-04,0,-4.09E-04,8.00E-01
-4.08E-04,0,-4.08E-04,8.00E-01
-4.07E-04,0,-4.07E-04,8.00E-01
-4.06E-04,0,-4.06E-04,0
-4.05E-04,2.00E-01,-4.05E-04,0
-4.04E-04,2.00E-01,-4.04E-04,8.00E-01
-4.03E-04,0,-4.03E-04,8.00E-01
-4.02E-04,0,-4.02E-04,8.00E-01
-4.01E-04,2.00E-01,-4.01E-04,0
-4.00E-04,0,-4.00E-04,8.00E-01
-3.99E-04,0,-3.99E-04,0
-3.98E-04,0,-3.98E-04,0
-3.97E-04,2.00E-01,-3.97E-04,0
-3.96E-04,0,-3.96E-04,8.00E-01
-3.95E-04,0,-3.95E-04,0
-3.94E-04,0,-3.94E-04,8.00E-01
-3.93E-04,0,-3.93E-04,0
-3.92E-04,0,-3.92E-04,8.00E-01
-3.91E-04,0,-3.91E-04,8.00E-01
-3.90E-04,0,-3.90E-04,8.00E-01
-3.89E-04,2.00E-01,-3.89E-04,8.00E-01
-3.88E-04,0,-3.88E-04,8.00E-01
-3.87E-04,0,-3.87E-04,8.00E-01
-3.86E-04,0,-3.86E-04,8.00E-01
-3.85E-04,0,-3.85E-04,8.00E-01
-3.84E-04,0,-3.84E-04,8.00E-01
-3.83E-04,2.00E-01,-3.83E-04,8.00E-01
-3.82E-04,0,-3.82E-04,8.00E-01
-3.81E-04,0,-3.81E-04,0
-3.80E-04,0,-3.80E-04,8.00E-01
-3.79E-04,0,-3.79E-04,0
-3.78E-04,0,-3.78E-04,8.00E-01
-3.77E-04,0,-3.77E-04,0
-3.76E-04,0,-3.76E-04,8.00E-01
-3.75E-04,0,-3.75E-04,8.00E-01
-3.74E-04,2.00E-01,-3.74E-04,8.00E-01
-3.73E-04,2.00E-01,-3.73E-04,8.00E-01
-3.72E-04,2.00E-01,-3.72E-04,8.00E-01
-3.71E-04,0,-3.71E-04,0
-3.70E-04,2.00E-01,-3.70E-04,8.00E-01
-3.69E-04,0,-3.69E-04,8.00E-01
-3.68E-04,2.00E-01,-3.68E-04,8.00E-01
-3.67E-04,0,-3.67E-04,8.00E-01
-3.66E-04,0,-3.66E-04,8.00E-01
-3.65E-04,0,-3.65E-04,8.00E-01
-3.64E-04,0,-3.64E-04,8.00E-01
-3.63E-04,0,-3.63E-04,8.00E-01
-3.62E-04,0,-3.62E-04,8.00E-01
-3.61E-04,2.00E-01,-3.61E-04,8.00E-01
-3.60E-04,0,-3.60E-04,8.00E-01
-3.59E-04,0,-3.59E-04,8.00E-01
-3.58E-04,2.00E-01,-3.58E-04,8.00E-01
-3.57E-04,0,-3.57E-04,8.00E-01
-3.56E-04,0,-3.56E-04,0
-3.55E-04,0,-3.55E-04,8.00E-01
-3.54E-04,2.00E-01,-3.54E-04,8.00E-01
-3.53E-04,0,-3.53E-04,8.00E-01
-3.52E-04,0,-3.52E-04,8.00E-01
-3.51E-04,0,-3.51E-04,8.00E-01
-3.50E-04,0,-3.50E-04,8.00E-01
-3.49E-04,0,-3.49E-04,8.00E-01
-3.48E-04,0,-3.48E-04,8.00E-01
-3.47E-04,0,-3.47E-04,8.00E-01
-3.46E-04,2.00E-01,-3.46E-04,8.00E-01
-3.45E-04,0,-3.45E-04,8.00E-01
-3.44E-04,0,-3.44E-04,8.00E-01
-3.43E-04,0,-3.43E-04,0
-3.42E-04,0,-3.42E-04,8.00E-01
-3.41E-04,0,-3.41E-04,8.00E-01
-3.40E-04,0,-3.40E-04,0
-3.39E-04,0,-3.39E-04,8.00E-01
-3.38E-04,0,-3.38E-04,8.00E-01
-3.37E-04,0,-3.37E-04,8.00E-01
-3.36E-04,2.00E-01,-3.36E-04,8.00E-01
-3.35E-04,0,-3.35E-04,8.00E-01
-3.34E-04,0,-3.34E-04,0
-3.33E-04,0,-3.33E-04,0
-3.32E-04,0,-3.32E-04,8.00E-01
-3.31E-04,0,-3.31E-04,0
-3.30E-04,2.00E-01,-3.30E-04,8.00E-01
-3.29E-04,0,-3.29E-04,8.00E-01
-3.28E-04,0,-3.28E-04,8.00E-01
-3.27E-04,0,-3.27E-04,0
-3.26E-04,0,-3.26E-04,8.00E-01
-3.25E-04,0,-3.25E-04,0
-3.24E-04,0,-3.24E-04,8.00E-01
-3.23E-04,0,-3.23E-04,0
-3.22E-04,0,-3.22E-04,8.00E-01
-3.21E-04,2.00E-01,-3.21E-04,0
-3.20E-04,0,-3.20E-04,0
-3.19E-04,0,-3.19E-04,8.00E-01
-3.18E-04,0,-3.18E-04,8.00E-01
-3.17E-04,0,-3.17E-04,8.00E-01
-3.16E-04,2.00E-01,-3.16E-04,8.00E-01
-3.15E-04,2.00E-01,-3.15E-04,0
-3.14E-04,0,-3.14E-04,8.00E-01
-3.13E-04,2.00E-01,-3.13E-04,8.00E-01
-3.12E-04,0,-3.12E-04,8.00E-01
-3.11E-04,0,-3.11E-04,8.00E-01
-3.10E-04,0,-3.10E-04,8.00E-01
-3.09E-04,0,-3.09E-04,0
-3.08E-04,2.00E-01,-3.08E-04,0
-3.07E-04,0,-3.07E-04,0
-3.06E-04,0,-3.06E-04,8.00E-01
-3.05E-04,0,-3.05E-04,8.00E-01
-3.04E-04,0,-3.04E-04,0
-3.03E-04,0,-3.03E-04,8.00E-01
-3.02E-04,0,-3.02E-04,8.00E-01
-3.01E-04,0,-3.01E-04,8.00E-01
-3.00E-04,0,-3.00E-04,8.00E-01
-2.99E-04,0,-2.99E-04,8.00E-01
-2.98E-04,0,-2.98E-04,0
-2.97E-04,0,-2.97E-04,8.00E-01
-2.96E-04,0,-2.96E-04,8.00E-01
-2.95E-04,0,-2.95E-04,8.00E-01
-2.94E-04,0,-2.94E-04,8.00E-01
-2.93E-04,0,-2.93E-04,8.00E-01
-2.92E-04,0,-2.92E-04,8.00E-01
-2.91E-04,0,-2.91E-04,8.00E-01
-2.90E-04,0,-2.90E-04,8.00E-01
-2.89E-04,0,-2.89E-04,8.00E-01
-2.88E-04,2.00E-01,-2.88E-04,8.00E-01
-2.87E-04,0,-2.87E-04,0
-2.86E-04,0,-2.86E-04,0
-2.85E-04,0,-2.85E-04,8.00E-01
-2.84E-04,0,-2.84E-04,0
-2.83E-04,0,-2.83E-04,0
-2.82E-04,0,-2.82E-04,8.00E-01
-2.81E-04,0,-2.81E-04,8.00E-01
-2.80E-04,2.00E-01,-2.80E-04,8.00E-01
-2.79E-04,2.00E-01,-2.79E-04,8.00E-01
-2.78E-04,0,-2.78E-04,0
-2.77E-04,0,-2.77E-04,8.00E-01
-2.76E-04,2.00E-01,-2.76E-04,8.00E-01
-2.75E-04,2.00E-01,-2.75E-04,8.00E-01
-2.74E-04,0,-2.74E-04,8.00E-01
-2.73E-04,2.00E-01,-2.73E-04,8.00E-01
-2.72E-04,0,-2.72E-04,8.00E-01
-2.71E-04,2.00E-01,-2.71E-04,0
-2.70E-04,2.00E-01,-2.70E-04,8.00E-01
-2.69E-04,0,-2.69E-04,8.00E-01
-2.68E-04,0,-2.68E-04,0
-2.67E-04,0,-2.67E-04,8.00E-01
-2.66E-04,0,-2.66E-04,0
-2.65E-04,2.00E-01,-2.65E-04,8.00E-01
-2.64E-04,0,-2.64E-04,8.00E-01
-2.63E-04,2.00E-01,-2.63E-04,0
-2.62E-04,0,-2.62E-04,8.00E-01
-2.61E-04,0,-2.61E-04,8.00E-01
-2.60E-04,0,-2.60E-04,8.00E-01
-2.59E-04,0,-2.59E-04,8.00E-01
-2.58E-04,0,-2.58E-04,8.00E-01
-2.57E-04,0,-2.57E-04,8.00E-01
-2.56E-04,0,-2.56E-04,8.00E-01
-2.55E-04,0,-2.55E-04,8.00E-01
-2.54E-04,0,-2.54E-04,8.00E-01
-2.53E-04,0,-2.53E-04,8.00E-01
-2.52E-04,0,-2.52E-04,8.00E-01
-2.51E-04,0,-2.51E-04,8.00E-01
-2.50E-04,0,-2.50E-04,8.00E-01
-2.49E-04,0,-2.49E-04,8.00E-01
-2.48E-04,0,-2.48E-04,0
-2.47E-04,0,-2.47E-04,8.00E-01
-2.46E-04,0,-2.46E-04,0
-2.45E-04,0,-2.45E-04,8.00E-01
-2.44E-04,0,-2.44E-04,8.00E-01
-2.43E-04,2.00E-01,-2.43E-04,8.00E-01
-2.42E-04,0,-2.42E-04,0
-2.41E-04,2.00E-01,-2.41E-04,0
-2.40E-04,0,-2.40E-04,8.00E-01
-2.39E-04,2.00E-01,-2.39E-04,8.00E-01
-2.38E-04,0,-2.38E-04,8.00E-01
-2.37E-04,0,-2.37E-04,8.00E-01
-2.36E-04,0,-2.36E-04,0
-2.35E-04,0,-2.35E-04,8.00E-01
-2.34E-04,0,-2.34E-04,8.00E-01
-2.33E-04,0,-2.33E-04,8.00E-01
-2.32E-04,0,-2.32E-04,8.00E-01
-2.31E-04,0,-2.31E-04,8.00E-01
-2.30E-04,0,-2.30E-04,8.00E-01
-2.29E-04,0,-2.29E-04,0
-2.28E-04,0,-2.28E-04,8.00E-01
-2.27E-04,0,-2.27E-04,0
-2.26E-04,2.00E-01,-2.26E-04,8.00E-01
-2.25E-04,0,-2.25E-04,8.00E-01
-2.24E-04,2.00E-01,-2.24E-04,8.00E-01
-2.23E-04,2.00E-01,-2.23E-04,8.00E-01
-2.22E-04,0,-2.22E-04,8.00E-01
-2.21E-04,0,-2.21E-04,8.00E-01
-2.20E-04,0,-2.20E-04,8.00E-01
-2.19E-04,0,-2.19E-04,8.00E-01
-2.18E-04,0,-2.18E-04,8.00E-01
-2.17E-04,0,-2.17E-04,8.00E-01
-2.16E-04,0,-2.16E-04,8.00E-01
-2.15E-04,2.00E-01,-2.15E-04,8.00E-01
-2.14E-04,2.00E-01,-2.14E-04,8.00E-01
-2.13E-04,0,-2.13E-04,8.00E-01
-2.12E-04,2.00E-01,-2.12E-04,8.00E-01
-2.11E-04,0,-2.11E-04,8.00E-01
-2.10E-04,0,-2.10E-04,8.00E-01
-2.09E-04,0,-2.09E-04,0
-2.08E-04,0,-2.08E-04,0
-2.07E-04,0,-2.07E-04,8.00E-01
-2.06E-04,2.00E-01,-2.06E-04,0
-2.05E-04,0,-2.05E-04,8.00E-01
-2.04E-04,0,-2.04E-04,8.00E-01
-2.03E-04,2.00E-01,-2.03E-04,8.00E-01
-2.02E-04,0,-2.02E-04,0
-2.01E-04,0,-2.01E-04,0
-2.00E-04,2.00E-01,-2.00E-04,8.00E-01
-1.99E-04,0,-1.99E-04,8.00E-01
-1.98E-04,0,-1.98E-04,8.00E-01
-1.97E-04,0,-1.97E-04,0
-1.96E-04,0,-1.96E-04,8.00E-01
-1.95E-04,0,-1.95E-04,8.00E-01
-1.94E-04,0,-1.94E-04,8.00E-01
-1.93E-04,0,-1.93E-04,0
-1.92E-04,0,-1.92E-04,8.00E-01
-1.91E-04,2.00E-01,-1.91E-04,0
-1.90E-04,0,-1.90E-04,8.00E-01
-1.89E-04,0,-1.89E-04,8.00E-01
-1.88E-04,0,-1.88E-04,8.00E-01
-1.87E-04,0,-1.87E-04,8.00E-01
-1.86E-04,0,-1.86E-04,8.00E-01
-1.85E-04,0,-1.85E-04,8.00E-01
-1.84E-04,0,-1.84E-04,8.00E-01
-1.83E-04,2.00E-01,-1.83E-04,8.00E-01
-1.82E-04,0,-1.82E-04,8.00E-01
-1.81E-04,0,-1.81E-04,8.00E-01
-1.80E-04,2.00E-01,-1.80E-04,8.00E-01
-1.79E-04,0,-1.79E-04,8.00E-01
-1.78E-04,0,-1.78E-04,8.00E-01
-1.77E-04,0,-1.77E-04,0
-1.76E-04,0,-1.76E-04,0
-1.75E-04,2.00E-01,-1.75E-04,8.00E-01
-1.74E-04,0,-1.74E-04,0
-1.73E-04,0,-1.73E-04,8.00E-01
-1.72E-04,0,-1.72E-04,8.00E-01
-1.71E-04,2.00E-01,-1.71E-04,8.00E-01
-1.70E-04,0,-1.70E-04,8.00E-01
-1.69E-04,0,-1.69E-04,8.00E-01
-1.68E-04,0,-1.68E-04,8.00E-01
-1.67E-04,0,-1.67E-04,8.00E-01
-1.66E-04,0,-1.66E-04,8.00E-01
-1.65E-04,2.00E-01,-1.65E-04,8.00E-01
-1.64E-04,0,-1.64E-04,8.00E-01
-1.63E-04,0,-1.63E-04,8.00E-01
-1.62E-04,0,-1.62E-04,8.00E-01
-1.61E-04,2.00E-01,-1.61E-04,8.00E-01
-1.60E-04,0,-1.60E-04,8.00E-01
-1.59E-04,0,-1.59E-04,0
-1.58E-04,0,-1.58E-04,8.00E-01
-1.57E-04,0,-1.57E-04,0
-1.56E-04,2.00E-01,-1.56E-04,8.00E-01
-1.55E-04,0,-1.55E-04,0
-1.54E-04,0,-1.54E-04,0
-1.53E-04,0,-1.53E-04,8.00E-01
-1.52E-04,0,-1.52E-04,0
-1.51E-04,2.00E-01,-1.51E-04,0
-1.50E-04,0,-1.50E-04,0
-1.49E-04,2.00E-01,-1.49E-04,8.00E-01
-1.48E-04,0,-1.48E-04,8.00E-01
-1.47E-04,0,-1.47E-04,8.00E-01
-1.46E-04,2.00E-01,-1.46E-04,8.00E-01
-1.45E-04,2.00E-01,-1.45E-04,8.00E-01
-1.44E-04,0,-1.44E-04,8.00E-01
-1.43E-04,0,-1.43E-04,0
-1.42E-04,0,-1.42E-04,0
-1.41E-04,0,-1.41E-04,8.00E-01
-1.40E-04,0,-1.40E-04,8.00E-01
-1.39E-04,0,-1.39E-04,8.00E-01
-1.38E-04,0,-1.38E-04,8.00E-01
-1.37E-04,0,-1.37E-04,0
-1.36E-04,2.00E-01,-1.36E-04,8.00E-01
-1.35E-04,0,-1.35E-04,0
-1.34E-04,-2.00E-01,-1.34E-04,8.00E-01
-1.33E-04,0,-1.33E-04,8.00E-01
-1.32E-04,0,-1.32E-04,8.00E-01
-1.31E-04,0,-1.31E-04,0
-1.30E-04,0,-1.30E-04,8.00E-01
-1.29E-04,0,-1.29E-04,8.00E-01
-1.28E-04,0,-1.28E-04,8.00E-01
-1.27E-04,0,-1.27E-04,8.00E-01
-1.26E-04,0,-1.26E-04,8.00E-01
-1.25E-04,0,-1.25E-04,8.00E-01
-1.24E-04,0,-1.24E-04,0
-1.23E-04,0,-1.23E-04,0
-1.22E-04,0,-1.22E-04,0
-1.21E-04,0,-1.21E-04,0
-1.20E-04,0,-1.20E-04,0
-1.19E-04,0,-1.19E-04,0
-1.18E-04,2.00E-01,-1.18E-04,8.00E-01
-1.17E-04,0,-1.17E-04,0
-1.16E-04,0,-1.16E-04,0
-1.15E-04,0,-1.15E-04,0
-1.14E-04,0,-1.14E-04,0
-1.13E-04,0,-1.13E-04,8.00E-01
-1.12E-04,0,-1.12E-04,8.00E-01
-1.11E-04,0,-1.11E-04,8.00E-01
-1.10E-04,0,-1.10E-04,8.00E-01
-1.09E-04,0,-1.09E-04,8.00E-01
-1.08E-04,0,-1.08E-04,0
-1.07E-04,0,-1.07E-04,8.00E-01
-1.06E-04,0,-1.06E-04,8.00E-01
-1.05E-04,0,-1.05E-04,8.00E-01
-1.04E-04,0,-1.04E-04,0
-1.03E-04,2.00E-01,-1.03E-04,8.00E-01
-1.02E-04,2.00E-01,-1.02E-04,0
-1.01E-04,0,-1.01E-04,0
-1.00E-04,0,-1.00E-04,0
-9.90E-05,0,-9.90E-05,0
-9.80E-05,0,-9.80E-05,8.00E-01
-9.70E-05,2.00E-01,-9.70E-05,8.00E-01
-9.60E-05,0,-9.60E-05,8.00E-01
-9.50E-05,0,-9.50E-05,8.00E-01
-9.40E-05,0,-9.40E-05,8.00E-01
-9.30E-05,0,-9.30E-05,8.00E-01
-9.20E-05,0,-9.20E-05,8.00E-01
-9.10E-05,2.00E-01,-9.10E-05,8.00E-01
-9.00E-05,0,-9.00E-05,8.00E-01
-8.90E-05,0,-8.90E-05,8.00E-01
-8.80E-05,0,-8.80E-05,8.00E-01
-8.70E-05,0,-8.70E-05,0
-8.60E-05,2.00E-01,-8.60E-05,8.00E-01
-8.50E-05,0,-8.50E-05,8.00E-01
-8.40E-05,0,-8.40E-05,8.00E-01
-8.30E-05,0,-8.30E-05,0
-8.20E-05,0,-8.20E-05,8.00E-01
-8.10E-05,0,-8.10E-05,0
-8.00E-05,0,-8.00E-05,0
-7.90E-05,0,-7.90E-05,8.00E-01
-7.80E-05,0,-7.80E-05,8.00E-01
-7.70E-05,0,-7.70E-05,0
-7.60E-05,0,-7.60E-05,8.00E-01
-7.50E-05,0,-7.50E-05,8.00E-01
-7.40E-05,0,-7.40E-05,8.00E-01
-7.30E-05,0,-7.30E-05,8.00E-01
-7.20E-05,0,-7.20E-05,8.00E-01
-7.10E-05,0,-7.10E-05,8.00E-01
-7.00E-05,0,-7.00E-05,8.00E-01
-6.90E-05,0,-6.90E-05,8.00E-01
-6.80E-05,0,-6.80E-05,8.00E-01
-6.70E-05,0,-6.70E-05,0
-6.60E-05,0,-6.60E-05,8.00E-01
-6.50E-05,0,-6.50E-05,8.00E-01
-6.40E-05,0,-6.40E-05,8.00E-01
-6.30E-05,0,-6.30E-05,0
-6.20E-05,0,-6.20E-05,0
-6.10E-05,0,-6.10E-05,0
-6.00E-05,0,-6.00E-05,8.00E-01
-5.90E-05,0,-5.90E-05,0
-5.80E-05,0,-5.80E-05,8.00E-01
-5.70E-05,2.00E-01,-5.70E-05,8.00E-01
-5.60E-05,2.00E-01,-5.60E-05,0
-5.50E-05,0,-5.50E-05,8.00E-01
-5.40E-05,0,-5.40E-05,8.00E-01
-5.30E-05,0,-5.30E-05,8.00E-01
-5.20E-05,0,-5.20E-05,8.00E-01
-5.10E-05,0,-5.10E-05,8.00E-01
-5.00E-05,0,-5.00E-05,8.00E-01
-4.90E-05,0,-4.90E-05,8.00E-01
-4.80E-05,0,-4.80E-05,8.00E-01
-4.70E-05,0,-4.70E-05,0
-4.60E-05,0,-4.60E-05,0
-4.50E-05,0,-4.50E-05,0
-4.40E-05,0,-4.40E-05,8.00E-01
-4.30E-05,0,-4.30E-05,8.00E-01
-4.20E-05,2.00E-01,-4.20E-05,8.00E-01
-4.10E-05,0,-4.10E-05,0
-4.00E-05,0,-4.00E-05,8.00E-01
-3.90E-05,2.00E-01,-3.90E-05,8.00E-01
-3.80E-05,0,-3.80E-05,8.00E-01
-3.70E-05,0,-3.70E-05,8.00E-01
-3.60E-05,0,-3.60E-05,0
-3.50E-05,2.00E-01,-3.50E-05,8.00E-01
-3.40E-05,0,-3.40E-05,8.00E-01
-3.30E-05,0,-3.30E-05,8.00E-01
-3.20E-05,2.00E-01,-3.20E-05,8.00E-01
-3.10E-05,2.00E-01,-3.10E-05,8.00E-01
-3.00E-05,0,-3.00E-05,8.00E-01
-2.90E-05,0,-2.90E-05,8.00E-01
-2.80E-05,0,-2.80E-05,8.00E-01
-2.70E-05,2.00E-01,-2.70E-05,0
-2.60E-05,2.00E-01,-2.60E-05,0
-2.50E-05,0,-2.50E-05,0
-2.40E-05,0,-2.40E-05,8.00E-01
-2.30E-05,0,-2.30E-05,0
-2.20E-05,2.00E-01,-2.20E-05,0
-2.10E-05,0,-2.10E-05,8.00E-01
-2.00E-05,0,-2.00E-05,8.00E-01
-1.90E-05,0,-1.90E-05,8.00E-01
-1.80E-05,0,-1.80E-05,0
-1.70E-05,0,-1.70E-05,8.00E-01
-1.60E-05,2.00E-01,-1.60E-05,0
-1.50E-05,0,-1.50E-05,8.00E-01
-1.40E-05,0,-1.40E-05,8.00E-01
-1.30E-05,0,-1.30E-05,8.00E-01
-1.20E-05,2.00E-01,-1.20E-05,8.00E-01
-1.10E-05,0,-1.10E-05,8.00E-01
-1.00E-05,0,-1.00E-05,0
-9.00E-06,2.00E-01,-9.00E-06,0
-8.00E-06,0,-8.00E-06,8.00E-01
-7.00E-06,0,-7.00E-06,8.00E-01
-6.00E-06,0,-6.00E-06,0
-5.00E-06,2.00E-01,-5.00E-06,8.00E-01
-4.00E-06,0,-4.00E-06,8.00E-01
-3.00E-06,0,-3.00E-06,1.6
-2.00E-06,0,-2.00E-06,8.00E-01
-1.00E-06,2.00E-01,-1.00E-06,0
-8.87E-11,2.00E-01,-8.87E-11,29.60000038
1.00E-06,0,1.00E-06,29.60000038
2.00E-06,0,2.00E-06,29.60000038
3.00E-06,0,3.00E-06,29.60000038
4.00E-06,0,4.00E-06,29.60000038
5.00E-06,0,5.00E-06,30.39999962
6.00E-06,0,6.00E-06,29.60000038
7.00E-06,0,7.00E-06,29.60000038
8.00E-06,0,8.00E-06,29.60000038
9.00E-06,0,9.00E-06,30.39999962
1.00E-05,0,1.00E-05,30.39999962
1.10E-05,0,1.10E-05,29.60000038
1.20E-05,2.00E-01,1.20E-05,30.39999962
1.30E-05,2.00E-01,1.30E-05,30.39999962
1.40E-05,2.00E-01,1.40E-05,30.39999962
1.50E-05,0,1.50E-05,29.60000038
1.60E-05,0,1.60E-05,29.60000038
1.70E-05,0,1.70E-05,29.60000038
1.80E-05,0,1.80E-05,30.39999962
1.90E-05,0,1.90E-05,30.39999962
2.00E-05,0,2.00E-05,30.39999962
2.10E-05,0,2.10E-05,30.39999962
2.20E-05,2.00E-01,2.20E-05,29.60000038
2.30E-05,2.00E-01,2.30E-05,29.60000038
2.40E-05,0,2.40E-05,29.60000038
2.50E-05,0,2.50E-05,30.39999962
2.60E-05,0,2.60E-05,29.60000038
2.70E-05,2.00E-01,2.70E-05,30.39999962
2.80E-05,0,2.80E-05,30.39999962
2.90E-05,0,2.90E-05,29.60000038
3.00E-05,0,3.00E-05,30.39999962
3.10E-05,2.00E-01,3.10E-05,30.39999962
3.20E-05,2.00E-01,3.20E-05,29.60000038
3.30E-05,2.00E-01,3.30E-05,30.39999962
3.40E-05,2.00E-01,3.40E-05,30.39999962
3.50E-05,2.00E-01,3.50E-05,30.39999962
3.60E-05,0,3.60E-05,30.39999962
3.70E-05,0,3.70E-05,30.39999962
3.80E-05,0,3.80E-05,30.39999962
3.90E-05,0,3.90E-05,30.39999962
4.00E-05,2.00E-01,4.00E-05,30.39999962
4.10E-05,0,4.10E-05,29.60000038
4.20E-05,0,4.20E-05,30.39999962
4.30E-05,0,4.30E-05,30.39999962
4.40E-05,0,4.40E-05,29.60000038
4.50E-05,0,4.50E-05,29.60000038
4.60E-05,0,4.60E-05,30.39999962
4.70E-05,0,4.70E-05,30.39999962
4.80E-05,0,4.80E-05,30.39999962
4.90E-05,0,4.90E-05,30.39999962
5.00E-05,2.00E-01,5.00E-05,30.39999962
5.10E-05,0,5.10E-05,29.60000038
5.20E-05,0,5.20E-05,29.60000038
